food_id,ingredient_name,quantity_other,quantity_oz,price
169802,"Cloudberries, raw (Alaska Native)",,,
169803,"Cockles, raw (Alaska Native)",,,
169804,"Cranberries, wild, bush, raw (Alaska Native)",,,
169805,"Cranberry, low bush or lingenberry, raw (Alaska Native)",,,
169806,"Fish, herring eggs, Pacific, plain (Alaska Native)",,10,5.99
169807,"Fish, herring, Pacific, flesh, air-dried, packed in oil (Alaska Native)",,3.75,1.19
169808,"Huckleberries, raw (Alaska Native)",,,
169809,"Fish, lingcod, meat, raw (Alaska Native)",,,
169810,"Fish, lingcod, liver (Alaska Native)",,,
169811,"Tennis Bread, plain (Apache)",,,
169812,"Fish, halibut, cooked, with skin (Alaska Native)",12 ounces,,17.99
169813,"Salmon, red (sockeye), filets with skin, smoked (Alaska Native)",2 ct / 11 ounces,,5.00
169814,"Agave, raw (Southwest)",,18.5,6.49
169815,"Lambsquarters, steamed (Northern Plains Indians)",,,
169816,"Prickly pears, raw (Northern Plains Indians)",12 bottle / 12 fl. oz,,19.99
169817,"Prickly pears, broiled (Northern Plains Indians)",,,
169818,"Prairie Turnips, raw (Northern Plains Indians)",,,
169819,"Stinging Nettles, blanched (Northern Plains Indians)",,,
169820,"Plums, wild (Northern Plains Indians)",,,
169821,"Pinon Nuts, roasted (Navajo)",,4,3.99
169822,"Caribou, hind quarter, meat, cooked (Alaska Native)",,,
169823,"Agutuk, fish with shortening (Alaskan ice cream) (Alaska Native)",,,
169824,"Sea lion, Steller, meat with fat (Alaska Native)",,,
169825,"Sea lion, Steller, fat (Alaska Native)",,,
169826,"Wocas, dried seeds, Oregon, yellow pond lily (Klamath)",,5,3.99
169827,"Hazelnuts, beaked (Northern Plains Indians)",,,
169828,"Tea, herbal, brewed, Hohoysi (Hopi)",20 ct,,3.79
169829,"Tortilla, blue corn, Sakwavikaviki (Hopi)",,12,5.49
169830,"Bread, blue corn, somiviki (Hopi)",12 ct,5.5,3.49
169831,"APPLEBEE'S, 9 oz house sirloin steak",,,
169832,"T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded",,,
169833,"T.G.I. FRIDAY'S, french fries",,32,3.69
169834,"T.G.I. FRIDAY'S, fried mozzarella",,,
169835,"T.G.I. FRIDAY'S, macaroni & cheese, from kid's menu",,,
169836,"Restaurant, family style, french fries",,18,2.69
169837,"Restaurant, family style, chicken fingers, from kid's menu",,18,2.69
169838,"Restaurant, family style, shrimp, breaded and fried",,18,2.69
169839,"Restaurant, family style, macaroni & cheese, from kids' menu",,18,2.69
169840,"APPLEBEE'S, crunchy onion rings",,13.5,5.99
169841,"APPLEBEE'S, chicken tenders platter",,16,13.49
169842,"CRACKER BARREL, chicken tenderloin platter, fried",,39.7,22.99
169843,"CRACKER BARREL, coleslaw",,,
169844,"DENNY'S, onion rings",,16,3.99
169845,"DENNY'S, spaghetti and meatballs",,,
169846,"Restaurant, family style, fish fillet, battered or breaded, fried",,18,2.69
169847,"Restaurant, family style, chicken tenders",,18,2.69
169848,"Restaurant, family style, hash browns",,18,2.69
169849,"CRACKER BARREL, macaroni n' cheese",,8.2,1.99
169850,"Restaurant, Italian, lasagna with meat",,16,2.69
169851,"OLIVE GARDEN, lasagna classico",,,
169852,"OLIVE GARDEN, spaghetti with pomodoro sauce",,5,1.49
169853,"CARRABBA'S ITALIAN GRILL, spaghetti with pomodoro sauce",,,
169854,"ON THE BORDER, cheese enchilada",,9,5.99
169855,"Restaurant, Mexican, cheese enchilada",,16,6.49
169856,"Restaurant, Mexican, cheese tamales",,16,6.49
169857,"CARRABBA'S ITALIAN GRILL, chicken parmesan without cavatappi pasta",,,
169858,"OLIVE GARDEN, chicken parmigiana without pasta",,10,4.99
169859,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, with almonds",,28,6.99
169860,"Margarine-like, vegetable oil spread, stick or tub, sweetened",,15,4.49
169861,"Snacks, popcorn, home-prepared, oil-popped, unsalted",,12,7.29
169862,"Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal",,28,6.99
169863,"Snacks, granola bar, with coconut, chocolate coated",8 ct,,3.49
169864,"Babyfood, vegetable and brown rice, strained",,,
169865,"Babyfood, peas and brown rice",2 packs,4,1.89
169866,"Frankfurter, meat and poultry, low fat",,,
169867,"Oil, corn and canola",,48,4.49
169868,"Milk, fluid, nonfat, calcium fortified (fat free or skim)",,3.5,3.49
169869,"Peanut butter, reduced sodium",,11.5,5.99
169870,"Cereals ready-to-eat, POST GREAT GRAINS Banana Nut Crunch",,,
169871,"Babyfood, carrots, toddler",,4,1.29
169872,"Babyfood, dessert, banana pudding, strained",,6,2.49
169873,"Babyfood, fruit, tutti frutti, strained",16 ct,4,19.99
169874,"Babyfood, fruit, tutti frutti, junior",,4,1.39
169875,"Salad dressing, sweet and sour",,16.9,6.99
169876,"Salad dressing, blue or roquefort cheese, low calorie",,,
169877,"Salad dressing, caesar, low calorie",,16,3.69
169878,"Syrups, sugar free",24 oza,,4.29
169879,"Jellies, no sugar (with sodium saccharin), any flavors",,,
169880,"Candies, hard, dietetic or low calorie (sorbitol)",,6.25,2.99
169881,"Candies, chocolate covered, low sugar or low calorie",,3.1,1.50
169882,"Chewing gum, sugarless",35 ct,,5.49
169883,"Fluid replacement, electrolyte solution (include PEDIALYTE)",,33.8,5.49
169884,"Vermicelli, made from soy",,,
169885,"Beans, liquid from stewed kidney beans",,,
169886,"Chicken, meatless",,14.7,9.49
169887,"Frankfurter, meatless",,,
169888,Vegetarian meatloaf or patties,,2.47,2.89
169889,"Radishes, hawaiian style, pickled",1 ea,,
169890,"Cabbage, japanese style, fresh, pickled",,,
169891,"Cabbage, mustard, salted",1 lb,16,1.29
169892,"Eggplant, pickled",,,
169893,"Bacon bits, meatless",,3,2.29
169894,"Butter replacement, without fat, powder",,15,3.59
169895,"Salad dressing, buttermilk, lite",,16,2.49
169896,"Sweeteners, tabletop, fructose, dry, powder",,,
169897,"Beverage, instant breakfast powder, chocolate, sugar-free, not reconstituted",10 pk,1.26,6.29
169898,"Yogurt, fruit variety, nonfat",9 pack,3.5,11.99
169899,"Whipped cream substitute, dietetic, made from powdered mix",,8,2.19
169900,"Frozen novelties, ice cream type, sundae, prepackaged",,16,7.49
169901,"Cheese, american cheddar, imitation",,15,3.49
169902,"Quail, cooked, total edible",4 qt,,89.99
169903,"Pheasant, cooked, total edible",,,
169904,"Eggs, scrambled, frozen mixture",,3,2.79
169905,"Dove, cooked (includes squab)",,,
169906,"Pork, cured, ham, boneless, low sodium, extra lean and regular, roasted",,12,5.49
169907,"Longans, dried",1.75 l,,25.99
169908,"Loquats, raw",,,
169909,"Mammy-apple, (mamey), raw",,,
169910,"Mangos, raw",,25,8.99
169911,"Melons, honeydew, raw",1 ct,,4.49
169912,"Melon balls, frozen",,,
169913,"Mulberries, raw",,,
169914,"Nectarines, raw",,18.5,6.49
169915,"Oheloberries, raw",,,
169916,"Oranges, raw, California, valencias",,32,8.79
169917,"Oranges, raw, navels (Includes foods for USDA's Food Distribution Program)",,32,8.79
169918,"Oranges, raw, Florida",,32,8.79
169919,"Oranges, raw, with peel",,32,8.79
169920,"Orange juice, chilled, includes from concentrate, with added calcium",,59,4.99
169921,"Orange juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added calcium",,12,3.29
169922,"Orange juice, frozen concentrate, unsweetened, undiluted, with added calcium",,12,3.29
169923,"Orange juice, frozen concentrate, unsweetened, undiluted",,12,3.29
169924,"Tangerines, (mandarin oranges), canned, light syrup pack",1 jar,23.5,5.49
169925,"Tangerine juice, raw",,52,2.99
169926,"Papayas, raw",,15.25,3.49
169927,"Papaya, canned, heavy syrup, drained",,15.25,3.49
169928,"Peaches, yellow, raw",1 lb,16,1.79
169929,"Peaches, canned, water pack, solids and liquids",,15.25,2.69
169930,"Peaches, canned, juice pack, solids and liquids",,15.25,2.69
169931,"Peaches, canned, extra light syrup, solids and liquids (Includes foods for USDA's Food Distribution Program)",,15.25,2.69
169932,"Peaches, dehydrated (low-moisture), sulfured, uncooked",,,
169933,"Peaches, dehydrated (low-moisture), sulfured, stewed",,6,0.70
169934,"Peaches, dried, sulfured, uncooked",,3.5,12.99
169935,"Peaches, dried, sulfured, stewed, without added sugar",,3.5,12.99
169936,"Pears, canned, juice pack, solids and liquids",,14.5,1.79
169937,"Pears, canned, extra light syrup pack, solids and liquids (Includes foods for USDA's Food Distribution Program)",,14.5,1.79
169938,"Pears, canned, light syrup pack, solids and liquids",,14.5,1.79
169939,"Pears, canned, heavy syrup pack, solids and liquids",,14.5,1.79
169940,"Pear nectar, canned, without added ascorbic acid",,14.5,1.79
169941,"Persimmons, japanese, raw",,6,
169942,"Persimmons, japanese, dried",,,
169943,"Persimmons, native, raw",,2.65,13.99
169944,"Pineapple, canned, heavy syrup pack, solids and liquids",,20,2.29
169945,"Pineapple, canned, extra heavy syrup pack, solids and liquids",,20,2.29
169946,"Pineapple, frozen, chunks, sweetened",,12,3.29
169947,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",,20,2.29
169948,"Pineapple juice, frozen concentrate, unsweetened, undiluted",,12,3.29
169949,"Plums, raw",,,
169950,"Plums, canned, purple, water pack, solids and liquids",,28,3.49
169951,"Plums, canned, purple, juice pack, solids and liquids",,28,3.49
169952,"Plums, canned, purple, light syrup pack, solids and liquids",,28,3.49
169953,"Lima beans, immature seeds, frozen, fordhook, unprepared",,16,2.19
169954,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",,16,2.19
169955,"Lima beans, immature seeds, frozen, baby, unprepared",,,
169956,"Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, without salt",,16,2.19
169957,"Mung beans, mature seeds, sprouted, raw",4 ct,15,4.79
169958,"Beans, pinto, immature seeds, frozen, unprepared",,16,1.79
169959,"Beans, pinto, immature seeds, frozen, cooked, boiled, drained, without salt",,16,1.79
169960,"Beans, shellie, canned, solids and liquids",,15,1.67
169961,"Beans, snap, green, raw",,8,4.29
169962,"Beans, snap, green, frozen, all styles, unprepared (Includes foods for USDA's Food Distribution Program)",,8,4.29
169963,"Beans, snap, green, frozen, cooked, boiled, drained without salt",,8,4.29
169964,"Beans, snap, green, frozen, all styles, microwaved",,8,4.29
169965,"Beans, snap, green, microwaved",,8,4.29
169966,"Beets, canned, drained solids",,15,0.99
169967,"Broccoli, cooked, boiled, drained, without salt",,15,4.99
169968,"Broccoli, frozen, chopped, unprepared",,12.6,2.29
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",,12.6,2.29
169970,"Broccoli, frozen, spears, unprepared (Includes foods for USDA's Food Distribution Program)",,12.6,2.29
169971,"Brussels sprouts, cooked, boiled, drained, without salt",,12,4.99
169972,"Brussels sprouts, frozen, unprepared",,10.8,2.29
169973,"Brussels sprouts, frozen, cooked, boiled, drained, without salt",,10.8,2.29
169974,"Burdock root, raw",,,
169975,"Cabbage, raw",1 lb,16,1.29
169976,"Cabbage, cooked, boiled, drained, without salt",,15.5,1.59
169977,"Cabbage, red, raw",,24,5.49
169978,"Cabbage, red, cooked, boiled, drained, without salt",,24,5.49
169979,"Cabbage, chinese (pe-tsai), raw",,,
169980,"Cabbage, chinese (pe-tsai), cooked, boiled, drained, without salt",,,
169981,"Cardoon, raw",,,
169982,"Cardoon, cooked, boiled, drained, without salt",,,
169983,"Carrots, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",,18,4.99
169984,"Carrots, frozen, cooked, boiled, drained, without salt",,18,4.99
169985,"Cassava, raw",,5,4.19
169986,"Cauliflower, raw",1 ct,,4.49
169987,"Celeriac, cooked, boiled, drained, without salt",,50.7,20.99
169988,"Celery, raw",1 ct,,2.19
169989,"Celery, cooked, boiled, drained, without salt",1 ct,,2.19
169990,"Celtuce, raw",,14.5,7.49
169991,"Chard, swiss, raw",1 ct,,2.49
169992,"Chicory greens, raw",,,
169993,"Chicory roots, raw",,,
169994,"Chives, raw",,,
169995,"Chrysanthemum, garland, raw",,,
169996,"Collards, frozen, chopped, cooked, boiled, drained, without salt",,,
169997,"Coriander (cilantro) leaves, raw",1 ct,,1.29
169998,"Corn, sweet, yellow, raw",,15.25,0.89
169999,"Corn, sweet, yellow, cooked, boiled, drained, without salt",,15.25,0.89
170000,"Onions, raw",1 lb,16,1.99
170001,"Onions, cooked, boiled, drained, without salt",,8,4.99
170002,"Onions, dehydrated flakes",,12.7,7.49
170003,"Onions, canned, solids and liquids",,16,4.49
170004,"Onions, yellow, sauteed",1 lb,16,1.19
170005,"Onions, spring or scallions (includes tops and bulb), raw",1 ct,,1.79
170006,"Onions, young green, tops only",1 ct,,1.79
170007,"Onions, welsh, raw",,,
170008,"Onions, sweet, raw",,6,2.99
170009,"Parsnips, cooked, boiled, drained, without salt",,,
170010,"Peas, edible-podded, raw",,102,5.79
170011,"Peas, edible-podded, boiled, drained, without salt",,102,5.79
170012,"Peas, edible-podded, frozen, unprepared",,,
170013,"Peas, green (includes baby and lesuer types), canned, drained solids, unprepared",,,
170014,"Peas, green, canned, seasoned, solids and liquids",,12,1.25
170015,"Peas, green, canned, drained solids, rinsed in tap water",,12,1.25
170016,"Peas, green, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",,12,1.25
170017,"Peas, green, frozen, cooked, boiled, drained, without salt",,12,1.25
170018,"Peas and carrots, frozen, cooked, boiled, drained, without salt",,10.75,6.49
170019,"Peas and onions, canned, solids and liquids",,,
170020,"Peas and onions, frozen, unprepared",,12,2.49
170021,"Peas and onions, frozen, cooked, boiled, drained, without salt",,12,2.49
170022,"Peppers, sweet, green, frozen, chopped, unprepared",,16,4.99
170023,"Peppers, sweet, green, frozen, chopped, boiled, drained, without salt",,16,4.99
170024,"Peppers, sweet, green, sauteed",,16,4.99
170025,"Pigeonpeas, immature seeds, raw",,,
170026,"Potatoes, flesh and skin, raw",,14.3,7.79
170027,"Potatoes, russet, flesh and skin, raw (Includes foods for USDA's Food Distribution Program)",1 lb,16,0.99
170028,"Potatoes, white, flesh and skin, raw",1 lb,16,2.19
170029,"Potatoes, red, flesh and skin, raw",,11,3.69
170030,"Potatoes, Russet, flesh and skin, baked",1 lb,16,0.99
170031,"Potatoes, roasted, salt added in processing, frozen, unprepared",,10.75,6.49
170032,"Potatoes, raw, skin",,,
170033,"Potatoes, baked, flesh, without salt",,13,4.99
170034,"Potatoes, baked, skin, without salt",,13,4.99
170035,"Potatoes, microwaved, cooked in skin, skin, without salt",,9,2.69
170036,"Potatoes, hash brown, home-prepared",,22.5,3.99
170037,"Potatoes, mashed, home-prepared, whole milk and margarine added",,4,1.50
170038,"Potatoes, scalloped, home-prepared with butter",,8,3.69
170039,"Potatoes, mashed, dehydrated, granules without milk, dry form",,4,1.50
170040,"Potatoes, mashed, dehydrated, prepared from granules without milk, whole milk and butter added",,4,1.50
170041,"Potatoes, mashed, dehydrated, granules with milk, dry form",,4,1.50
170042,"Potatoes, mashed, dehydrated, prepared from granules with milk, water and margarine added",,4,1.50
170043,"Potatoes, hash brown, frozen, plain, unprepared",,22.5,3.99
170044,"Potatoes, hash brown, frozen, plain, prepared, pan fried in canola oil",,22.5,3.99
170045,"Potatoes, hash brown, frozen, with butter sauce, unprepared",,22.5,3.99
170046,"Potatoes, hash brown, frozen, with butter sauce, prepared",,22.5,3.99
170047,"Potato puffs, frozen, unprepared",,20,5.99
170048,"Potato puffs, frozen, oven-heated",,20,5.99
170049,"Potatoes, frozen, whole, cooked, boiled, drained, without salt",,11,3.69
170050,"Tomatoes, red, ripe, cooked",1 lb,16,2.29
170051,"Tomatoes, red, ripe, canned, packed in tomato juice",1 lb,16,2.29
170052,"Tomatoes, red, ripe, canned, stewed",1 lb,16,2.29
170053,"Tomatoes, red, ripe, canned, with green chilies",1 lb,16,2.29
170054,"Tomato products, canned, sauce",,28,2.99
170055,"Tomato products, canned, sauce, with mushrooms",,28,2.99
170056,"Tomato products, canned, sauce, with onions",,28,2.99
170057,"Tomato products, canned, sauce, with herbs and cheese",,28,2.99
170058,"Turnips, cooked, boiled, drained, without salt",8 in,,10.99
170059,"Turnips, frozen, unprepared",,18,4.99
170060,"Turnips, frozen, cooked, boiled, drained, without salt",,18,4.99
170061,"Turnip greens, raw",,27,2.99
170062,"Turnip greens and turnips, frozen, cooked, boiled, drained, without salt",,,
170063,"Vegetable juice cocktail, canned",,22,0.99
170064,"Vegetables, mixed, canned, solids and liquids",,12,1.25
170065,"Vegetables, mixed, canned, drained solids",,12,1.25
170066,"Waterchestnuts, chinese, (matai), raw",,0.75,0.99
170067,"Waterchestnuts, chinese, canned, solids and liquids",,0.75,0.99
170068,"Watercress, raw",,,
170069,"Waxgourd, (chinese preserving melon), raw",,,
170070,"Winged bean tuber, raw",,,
170071,"Yam, raw",,16,2.69
170072,"Yam, cooked, boiled, drained, or baked, without salt",,5,3.99
170073,"Yambean (jicama), raw",,,
170074,"Yambean (jicama), cooked, boiled, drained, without salt",,,
170075,"Chives, freeze-dried",,0.25,6.99
170076,"Dock, raw",,,
170077,"Dock, cooked, boiled, drained, without salt",,,
170078,"Eppaw, raw",,,
170079,"Beans, mung, mature seeds, sprouted, canned, drained solids",,30,9.99
170080,"Peppers, jalapeno, canned, solids and liquids",,12,2.69
170081,"Radishes, white icicle, raw",,,
170082,"Shallots, freeze-dried",,0.3,6.99
170083,"Sweet potato, canned, syrup pack, solids and liquids",,16,2.69
170084,"Sweet potato, canned, syrup pack, drained solids",,16,2.69
170085,"Tomato products, canned, sauce, spanish style",,28,2.99
170086,"Beans, pinto, mature seeds, sprouted, raw",,16,1.79
170087,"Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, without salt",,16,1.79
170088,"Sweet potato, cooked, candied, home-prepared",,5,3.99
170089,"Tomatoes, red, ripe, cooked, stewed",1 lb,16,2.29
170090,"Seaweed, agar, dried",,0.17,1.25
170091,"Seaweed, spirulina, raw",,,
170092,Potato pancakes,,6,4.49
170093,"Potatoes, baked, flesh and skin, without salt",,13,4.99
